run_id,variant,case_set,instance_id,solved,steps_used,steps_allowed,solve_fraction,total_tokens,cost_bpt,stopped_reason
F_strict_c2_9b_120b_planner,F_strict,c2,comment_highlight_001,1,4,18,0.2222,13432,237549.0,auto_finalized
F_strict_c2_9b_120b_planner,F_strict,c2,dispatch_preview_001,0,5,18,0.2778,17655,518757.0,reviewer_rejected
F_strict_c2_9b_120b_planner,F_strict,c2,fee_rounding_001,1,3,18,0.1667,9165,192819.0,auto_finalized
F_strict_c2_9b_120b_planner,F_strict,c2,headline_api_001,0,18,18,1.0000,153348,1751205.0,reviewer_rejected
F_strict_c2_9b_120b_planner,F_strict,c2,incident_brief_c2_001,1,3,18,0.1667,17973,290517.0,auto_finalized
F_strict_c2_9b_120b_planner,F_strict,c2,invoice_summary_001,1,4,18,0.2222,13697,242154.0,auto_finalized
F_strict_c2_9b_120b_planner,F_strict,c2,label_join_001,1,3,18,0.1667,9039,187800.0,auto_finalized
F_strict_c2_9b_120b_planner,F_strict,c2,partner_brief_001,1,8,18,0.4444,33714,418533.0,auto_finalized
F_strict_c2_9b_120b_planner,F_strict,c2,profile_preview_001,0,7,18,0.3889,23030,638172.0,reviewer_rejected
F_strict_c2_9b_120b_planner,F_strict,c2,queue_digest_001,1,4,18,0.2222,14132,411348.0,auto_finalized
F_strict_c2_9b_120b_planner,F_strict,c2,ratio_guard_001,1,4,18,0.2222,22875,323091.0,auto_finalized
F_strict_c2_9b_120b_planner,F_strict,c2,renewal_banner_001,0,18,18,1.0000,76089,1138902.0,reviewer_rejected
F_strict_c2_9b_120b_planner,F_strict,c2,retry_slot_001,1,3,18,0.1667,10629,330981.0,auto_finalized
F_strict_c2_9b_120b_planner,F_strict,c2,shipment_digest_001,1,4,18,0.2222,14570,400194.0,auto_finalized
F_strict_c2_9b_120b_planner,F_strict,c2,sprint_rollup_001,1,6,18,0.3333,18260,281556.0,auto_finalized
F_strict_c2_9b_120b_planner,F_strict,c2,tag_visibility_001,1,4,18,0.2222,11672,211053.0,auto_finalized
F_strict_c2_9b_120b_planner,F_strict,c2,timeline_caption_001,0,18,18,1.0000,76315,1196103.0,reviewer_rejected
F_strict_c2_9b_120b_planner,F_strict,c2,window_center_001,1,3,18,0.1667,9171,182550.0,auto_finalized
F_strict_c3_9b_120b_planner,F_strict,c3,alert_subject_001,0,18,18,1.0000,73513,1175325.0,reviewer_rejected
F_strict_c3_9b_120b_planner,F_strict,c3,backlog_health_medium_c3_001,1,3,18,0.1667,10133,210522.0,auto_finalized
F_strict_c3_9b_120b_planner,F_strict,c3,c3_banner_trim_001,1,3,18,0.1667,9123,184338.0,auto_finalized
F_strict_c3_9b_120b_planner,F_strict,c3,c3_clamp_floor_001,1,3,18,0.1667,9331,201861.0,auto_finalized
F_strict_c3_9b_120b_planner,F_strict,c3,c3_csv_count_001,1,3,18,0.1667,9027,182919.0,auto_finalized
F_strict_c3_9b_120b_planner,F_strict,c3,c3_eta_label_001,1,3,18,0.1667,15643,247125.0,auto_finalized
F_strict_c3_9b_120b_planner,F_strict,c3,c3_initials_join_001,1,9,18,0.5000,37679,877350.0,reviewer_rejected
F_strict_c3_9b_120b_planner,F_strict,c3,c3_slug_tail_001,1,3,18,0.1667,9123,198546.0,auto_finalized
F_strict_c3_9b_120b_planner,F_strict,c3,c3_title_case_001,0,11,18,0.6111,48991,1007685.0,reviewer_rejected
F_strict_c3_9b_120b_planner,F_strict,c3,escalation_caption_001,1,10,18,0.5556,41128,908724.0,reviewer_rejected
F_strict_c3_9b_120b_planner,F_strict,c3,invoice_alerts_medium_c3_001,1,3,18,0.1667,11284,360630.0,auto_finalized
F_strict_c3_9b_120b_planner,F_strict,c3,ledger_preview_001,1,4,18,0.2222,12175,227901.0,auto_finalized
F_strict_c3_9b_120b_planner,F_strict,c3,oncall_brief_medium_c3_001,1,4,18,0.2222,14701,397044.0,auto_finalized
F_strict_c3_9b_120b_planner,F_strict,c3,quota_snapshot_medium_c3_001,1,5,18,0.2778,15370,253770.0,auto_finalized
F_strict_c3_9b_120b_planner,F_strict,c3,release_notes_medium_c3_001,1,4,18,0.2222,16343,439794.0,auto_finalized
F_strict_c3_9b_120b_planner,F_strict,c3,roster_signature_001,1,10,18,0.5556,49246,988113.0,reviewer_rejected
F_strict_c3_9b_120b_planner,F_strict,c3,segment_badge_001,1,13,18,0.7222,53768,602349.0,auto_finalized
F_strict_c3_9b_120b_planner,F_strict,c3,ticket_digest_medium_c3_001,1,5,18,0.2778,16815,410853.0,auto_finalized
F_strict_c3_9b_120b_planner,F_strict,c3,transfer_digest_001,0,18,18,1.0000,222162,2814753.0,reviewer_rejected
F_strict_c3_9b_120b_planner,F_strict,c3,uptime_rollup_medium_c3_001,1,7,18,0.3889,23483,464094.0,auto_finalized
G_c1_9b_hindsight,G,c1,board_rollup_001,1,4,18,0.2222,13294,119646.0,auto_finalized
G_c1_9b_hindsight,G,c1,budget_snapshot_001,0,18,18,1.0000,75559,680031.0,reviewer_rejected
G_c1_9b_hindsight,G,c1,contact_card_001,1,6,18,0.3333,25814,232326.0,auto_finalized
G_c1_9b_hindsight,G,c1,digest_preview_001,0,18,18,1.0000,96820,871380.0,reviewer_rejected
G_c1_9b_hindsight,G,c1,incident_brief_001,1,6,18,0.3333,21845,196605.0,auto_finalized
G_c1_9b_hindsight,G,c1,invoice_footer_001,1,10,18,0.5556,47066,423594.0,auto_finalized
G_c1_9b_hindsight,G,c1,label_formatter_001,1,4,18,0.2222,20467,184203.0,auto_finalized
G_c1_9b_hindsight,G,c1,median_window_001,1,3,18,0.1667,9233,83097.0,auto_finalized
G_c1_9b_hindsight,G,c1,milestone_rollup_001,0,0,0,,0,0.0,
G_c1_9b_hindsight,G,c1,nested_app_001,1,5,18,0.2778,27262,245358.0,auto_finalized
G_c1_9b_hindsight,G,c1,owner_recap_001,1,9,18,0.5000,37085,333765.0,auto_finalized
G_c1_9b_hindsight,G,c1,owner_sort_001,1,3,18,0.1667,14178,127602.0,auto_finalized
G_c1_9b_hindsight,G,c1,priority_snapshot_001,0,6,18,0.3333,19526,175734.0,reviewer_rejected
G_c1_9b_hindsight,G,c1,renewal_preview_001,1,6,18,0.3333,24989,224901.0,auto_finalized
G_c1_9b_hindsight,G,c1,risk_score_001,1,3,18,0.1667,9610,86490.0,auto_finalized
G_c1_9b_hindsight,G,c1,shipment_preview_001,0,18,18,1.0000,69796,628164.0,reviewer_rejected
G_c1_9b_hindsight,G,c1,simple_mean_bug_001,1,3,18,0.1667,9698,87282.0,auto_finalized
G_c1_9b_hindsight,G,c1,status_slug_001,1,3,18,0.1667,9013,81117.0,auto_finalized
G_c1_9b_hindsight,G,c1,team_digest_001,1,4,18,0.2222,21944,197496.0,auto_finalized
G_c1_9b_hindsight,G,c1,workspace_digest_001,1,6,18,0.3333,23890,215010.0,auto_finalized
G_c2_9b_hindsight,G,c2,assignee_board_001,0,18,18,1.0000,69405,624645.0,reviewer_rejected
G_c2_9b_hindsight,G,c2,campaign_header_001,1,17,18,0.9444,87875,790875.0,auto_finalized
G_c2_9b_hindsight,G,c2,comment_highlight_001,1,4,18,0.2222,13150,118350.0,auto_finalized
G_c2_9b_hindsight,G,c2,dispatch_preview_001,0,4,18,0.2222,14124,127116.0,reviewer_rejected
G_c2_9b_hindsight,G,c2,fee_rounding_001,1,4,18,0.2222,11261,101349.0,auto_finalized
G_c2_9b_hindsight,G,c2,headline_api_001,0,12,18,0.6667,148056,1332504.0,reviewer_rejected
G_c2_9b_hindsight,G,c2,incident_brief_c2_001,1,3,18,0.1667,10155,91395.0,auto_finalized
G_c2_9b_hindsight,G,c2,invoice_summary_001,1,4,18,0.2222,13260,119340.0,auto_finalized
G_c2_9b_hindsight,G,c2,label_join_001,1,4,18,0.2222,10893,98037.0,auto_finalized
G_c2_9b_hindsight,G,c2,partner_brief_001,1,8,18,0.4444,24122,217098.0,auto_finalized
G_c2_9b_hindsight,G,c2,profile_preview_001,1,3,18,0.1667,18189,163701.0,auto_finalized
G_c2_9b_hindsight,G,c2,queue_digest_001,1,3,18,0.1667,9670,87030.0,auto_finalized
G_c2_9b_hindsight,G,c2,ratio_guard_001,1,4,18,0.2222,22425,201825.0,auto_finalized
G_c2_9b_hindsight,G,c2,renewal_banner_001,1,5,18,0.2778,14531,130779.0,auto_finalized
G_c2_9b_hindsight,G,c2,retry_slot_001,1,3,18,0.1667,9223,83007.0,auto_finalized
G_c2_9b_hindsight,G,c2,shipment_digest_001,1,4,18,0.2222,12694,114246.0,auto_finalized
G_c2_9b_hindsight,G,c2,sprint_rollup_001,1,6,18,0.3333,17792,160128.0,auto_finalized
G_c2_9b_hindsight,G,c2,tag_visibility_001,1,4,18,0.2222,11244,101196.0,auto_finalized
G_c2_9b_hindsight,G,c2,timeline_caption_001,0,18,18,1.0000,70487,634383.0,reviewer_rejected
G_c2_9b_hindsight,G,c2,window_center_001,1,3,18,0.1667,8797,79173.0,auto_finalized
G_strict_c1_9b_hindsight,G_strict,c1,board_rollup_001,1,4,18,0.2222,13289,119601.0,auto_finalized
G_strict_c1_9b_hindsight,G_strict,c1,budget_snapshot_001,0,18,18,1.0000,111491,1003419.0,reviewer_rejected
G_strict_c1_9b_hindsight,G_strict,c1,contact_card_001,0,18,18,1.0000,102139,919251.0,reviewer_rejected
G_strict_c1_9b_hindsight,G_strict,c1,digest_preview_001,0,16,18,0.8889,100599,905391.0,reviewer_rejected
G_strict_c1_9b_hindsight,G_strict,c1,incident_brief_001,1,6,18,0.3333,21668,195012.0,auto_finalized
G_strict_c1_9b_hindsight,G_strict,c1,invoice_footer_001,1,3,18,0.1667,20287,182583.0,auto_finalized
G_strict_c1_9b_hindsight,G_strict,c1,label_formatter_001,1,5,18,0.2778,27800,250200.0,auto_finalized
G_strict_c1_9b_hindsight,G_strict,c1,median_window_001,1,3,18,0.1667,16201,145809.0,auto_finalized
G_strict_c1_9b_hindsight,G_strict,c1,milestone_rollup_001,1,4,18,0.2222,22311,200799.0,auto_finalized
G_strict_c1_9b_hindsight,G_strict,c1,nested_app_001,1,13,18,0.7222,167437,1506933.0,auto_finalized
G_strict_c1_9b_hindsight,G_strict,c1,owner_recap_001,1,9,18,0.5000,37318,335862.0,auto_finalized
G_strict_c1_9b_hindsight,G_strict,c1,owner_sort_001,1,3,18,0.1667,11833,106497.0,auto_finalized
G_strict_c1_9b_hindsight,G_strict,c1,priority_snapshot_001,0,6,18,0.3333,19679,177111.0,reviewer_rejected
G_strict_c1_9b_hindsight,G_strict,c1,renewal_preview_001,1,7,18,0.3889,44925,404325.0,auto_finalized
G_strict_c1_9b_hindsight,G_strict,c1,risk_score_001,1,3,18,0.1667,9610,86490.0,auto_finalized
G_strict_c1_9b_hindsight,G_strict,c1,shipment_preview_001,0,18,18,1.0000,97797,880173.0,reviewer_rejected
G_strict_c1_9b_hindsight,G_strict,c1,simple_mean_bug_001,1,3,18,0.1667,9698,87282.0,auto_finalized
G_strict_c1_9b_hindsight,G_strict,c1,status_slug_001,1,3,18,0.1667,9013,81117.0,auto_finalized
G_strict_c1_9b_hindsight,G_strict,c1,team_digest_001,0,0,0,,0,0.0,
G_strict_c1_9b_hindsight,G_strict,c1,workspace_digest_001,0,0,0,,0,0.0,
G_strict_c2_9b_hindsight,G_strict,c2,assignee_board_001,0,18,18,1.0000,68122,613098.0,reviewer_rejected
G_strict_c2_9b_hindsight,G_strict,c2,campaign_header_001,0,18,18,1.0000,74773,672957.0,reviewer_rejected
G_strict_c2_9b_hindsight,G_strict,c2,comment_highlight_001,1,4,18,0.2222,13150,118350.0,auto_finalized
G_strict_c2_9b_hindsight,G_strict,c2,dispatch_preview_001,0,17,18,0.9444,157258,1415322.0,reviewer_rejected
G_strict_c2_9b_hindsight,G_strict,c2,fee_rounding_001,1,4,18,0.2222,11261,101349.0,auto_finalized
G_strict_c2_9b_hindsight,G_strict,c2,headline_api_001,0,9,18,0.5000,33750,303750.0,reviewer_rejected
G_strict_c2_9b_hindsight,G_strict,c2,incident_brief_c2_001,1,3,18,0.1667,12709,114381.0,auto_finalized
G_strict_c2_9b_hindsight,G_strict,c2,invoice_summary_001,1,4,18,0.2222,13261,119349.0,auto_finalized
G_strict_c2_9b_hindsight,G_strict,c2,label_join_001,1,4,18,0.2222,10888,97992.0,auto_finalized
G_strict_c2_9b_hindsight,G_strict,c2,partner_brief_001,1,8,18,0.4444,24125,217125.0,auto_finalized
G_strict_c2_9b_hindsight,G_strict,c2,profile_preview_001,0,8,18,0.4444,24430,219870.0,reviewer_rejected
G_strict_c2_9b_hindsight,G_strict,c2,queue_digest_001,1,3,18,0.1667,9670,87030.0,auto_finalized
G_strict_c2_9b_hindsight,G_strict,c2,ratio_guard_001,1,4,18,0.2222,22471,202239.0,auto_finalized
G_strict_c2_9b_hindsight,G_strict,c2,renewal_banner_001,1,5,18,0.2778,19385,174465.0,auto_finalized
G_strict_c2_9b_hindsight,G_strict,c2,retry_slot_001,1,3,18,0.1667,9218,82962.0,auto_finalized
G_strict_c2_9b_hindsight,G_strict,c2,shipment_digest_001,1,4,18,0.2222,12751,114759.0,auto_finalized
G_strict_c2_9b_hindsight,G_strict,c2,sprint_rollup_001,1,6,18,0.3333,17792,160128.0,auto_finalized
G_strict_c2_9b_hindsight,G_strict,c2,tag_visibility_001,1,4,18,0.2222,11244,101196.0,auto_finalized
G_strict_c2_9b_hindsight,G_strict,c2,timeline_caption_001,0,18,18,1.0000,73627,662643.0,reviewer_rejected
G_strict_c2_9b_hindsight,G_strict,c2,window_center_001,1,3,18,0.1667,10984,98856.0,auto_finalized
G_strict_c3_9b_hindsight,G_strict,c3,alert_subject_001,0,10,18,0.5556,36072,324648.0,reviewer_rejected
G_strict_c3_9b_hindsight,G_strict,c3,backlog_health_medium_c3_001,1,3,18,0.1667,9870,88830.0,auto_finalized
G_strict_c3_9b_hindsight,G_strict,c3,c3_banner_trim_001,1,3,18,0.1667,8767,78903.0,auto_finalized
G_strict_c3_9b_hindsight,G_strict,c3,c3_clamp_floor_001,1,3,18,0.1667,8832,79488.0,auto_finalized
G_strict_c3_9b_hindsight,G_strict,c3,c3_csv_count_001,1,3,18,0.1667,8752,78768.0,auto_finalized
G_strict_c3_9b_hindsight,G_strict,c3,c3_eta_label_001,1,3,18,0.1667,8868,79812.0,auto_finalized
G_strict_c3_9b_hindsight,G_strict,c3,c3_initials_join_001,0,17,18,0.9444,154836,1393524.0,reviewer_rejected
G_strict_c3_9b_hindsight,G_strict,c3,c3_slug_tail_001,1,3,18,0.1667,8738,78642.0,auto_finalized
G_strict_c3_9b_hindsight,G_strict,c3,c3_title_case_001,1,4,18,0.2222,19184,172656.0,auto_finalized
G_strict_c3_9b_hindsight,G_strict,c3,escalation_caption_001,0,14,18,0.7778,93884,844956.0,reviewer_rejected
G_strict_c3_9b_hindsight,G_strict,c3,invoice_alerts_medium_c3_001,1,3,18,0.1667,9900,89100.0,auto_finalized
G_strict_c3_9b_hindsight,G_strict,c3,ledger_preview_001,0,18,18,1.0000,64687,582183.0,reviewer_rejected
G_strict_c3_9b_hindsight,G_strict,c3,oncall_brief_medium_c3_001,1,3,18,0.1667,9834,88506.0,auto_finalized
G_strict_c3_9b_hindsight,G_strict,c3,quota_snapshot_medium_c3_001,1,3,18,0.1667,9925,89325.0,auto_finalized
G_strict_c3_9b_hindsight,G_strict,c3,release_notes_medium_c3_001,1,4,18,0.2222,12626,113634.0,auto_finalized
G_strict_c3_9b_hindsight,G_strict,c3,roster_signature_001,0,18,18,1.0000,74793,673137.0,reviewer_rejected
G_strict_c3_9b_hindsight,G_strict,c3,segment_badge_001,1,18,18,1.0000,84317,758853.0,reviewer_accepted_finalized
G_strict_c3_9b_hindsight,G_strict,c3,ticket_digest_medium_c3_001,1,4,18,0.2222,12629,113661.0,auto_finalized
G_strict_c3_9b_hindsight,G_strict,c3,transfer_digest_001,0,18,18,1.0000,174830,1573470.0,reviewer_rejected
G_strict_c3_9b_hindsight,G_strict,c3,uptime_rollup_medium_c3_001,1,4,18,0.2222,12693,114237.0,auto_finalized
H_c1_9b_selfeval,H,c1,board_rollup_001,1,4,18,0.2222,13294,135279.0,auto_finalized
H_c1_9b_selfeval,H,c1,budget_snapshot_001,0,17,18,0.9444,133157,1315521.0,reviewer_rejected
H_c1_9b_selfeval,H,c1,contact_card_001,0,18,18,1.0000,68805,686160.0,reviewer_rejected
H_c1_9b_selfeval,H,c1,digest_preview_001,0,4,18,0.2222,18217,178506.0,reviewer_rejected
H_c1_9b_selfeval,H,c1,incident_brief_001,1,6,18,0.3333,20958,211347.0,auto_finalized
H_c1_9b_selfeval,H,c1,invoice_footer_001,1,3,18,0.1667,18954,183348.0,auto_finalized
H_c1_9b_selfeval,H,c1,label_formatter_001,1,6,18,0.3333,50509,486414.0,auto_finalized
H_c1_9b_selfeval,H,c1,median_window_001,1,3,18,0.1667,16325,158895.0,auto_finalized
H_c1_9b_selfeval,H,c1,milestone_rollup_001,0,4,18,0.2222,12669,128475.0,reviewer_rejected
H_c1_9b_selfeval,H,c1,nested_app_001,1,6,18,0.3333,28150,275940.0,auto_finalized
H_c1_9b_selfeval,H,c1,owner_recap_001,0,18,18,1.0000,70731,721206.0,reviewer_rejected
H_c1_9b_selfeval,H,c1,owner_sort_001,1,3,18,0.1667,9483,97317.0,auto_finalized
H_c1_9b_selfeval,H,c1,priority_snapshot_001,1,5,18,0.2778,15693,160065.0,auto_finalized
H_c1_9b_selfeval,H,c1,renewal_preview_001,1,6,18,0.3333,24850,252396.0,auto_finalized
H_c1_9b_selfeval,H,c1,risk_score_001,1,3,18,0.1667,9610,98730.0,auto_finalized
H_c1_9b_selfeval,H,c1,shipment_preview_001,0,18,18,1.0000,72400,728883.0,reviewer_rejected
H_c1_9b_selfeval,H,c1,simple_mean_bug_001,1,3,18,0.1667,9698,99144.0,auto_finalized
H_c1_9b_selfeval,H,c1,status_slug_001,1,3,18,0.1667,9013,93294.0,auto_finalized
H_c1_9b_selfeval,H,c1,team_digest_001,1,8,18,0.4444,67962,648459.0,auto_finalized
H_c1_9b_selfeval,H,c1,workspace_digest_001,1,6,18,0.3333,23890,238257.0,auto_finalized
H_c2_9b_selfeval,H,c2,assignee_board_001,0,18,18,1.0000,74613,748395.0,reviewer_rejected
H_c2_9b_selfeval,H,c2,campaign_header_001,0,18,18,1.0000,79502,795375.0,reviewer_rejected
H_c2_9b_selfeval,H,c2,comment_highlight_001,1,4,18,0.2222,13231,134064.0,auto_finalized
H_c2_9b_selfeval,H,c2,dispatch_preview_001,0,18,18,1.0000,69259,702288.0,reviewer_rejected
H_c2_9b_selfeval,H,c2,fee_rounding_001,1,4,18,0.2222,11370,117000.0,auto_finalized
H_c2_9b_selfeval,H,c2,headline_api_001,0,6,18,0.3333,114624,1121895.0,reviewer_rejected
H_c2_9b_selfeval,H,c2,incident_brief_c2_001,1,3,18,0.1667,10002,102231.0,auto_finalized
H_c2_9b_selfeval,H,c2,invoice_summary_001,1,4,18,0.2222,13287,134316.0,auto_finalized
H_c2_9b_selfeval,H,c2,label_join_001,1,5,18,0.2778,13436,136584.0,auto_finalized
H_c2_9b_selfeval,H,c2,partner_brief_001,1,6,18,0.3333,18021,184185.0,auto_finalized
H_c2_9b_selfeval,H,c2,profile_preview_001,0,18,18,1.0000,87505,862452.0,reviewer_rejected
H_c2_9b_selfeval,H,c2,queue_digest_001,1,3,18,0.1667,9670,98856.0,auto_finalized
H_c2_9b_selfeval,H,c2,ratio_guard_001,1,4,18,0.2222,13254,134694.0,auto_finalized
H_c2_9b_selfeval,H,c2,renewal_banner_001,1,7,18,0.3889,28490,280017.0,auto_finalized
H_c2_9b_selfeval,H,c2,retry_slot_001,1,4,18,0.2222,11775,121131.0,auto_finalized
H_c2_9b_selfeval,H,c2,shipment_digest_001,1,4,18,0.2222,12718,130194.0,auto_finalized
H_c2_9b_selfeval,H,c2,sprint_rollup_001,1,6,18,0.3333,17792,182295.0,auto_finalized
H_c2_9b_selfeval,H,c2,tag_visibility_001,1,4,18,0.2222,11244,115371.0,auto_finalized
H_c2_9b_selfeval,H,c2,timeline_caption_001,0,18,18,1.0000,77205,751284.0,reviewer_rejected
H_c2_9b_selfeval,H,c2,window_center_001,1,3,18,0.1667,8796,90630.0,auto_finalized
I_c1_sweSearch_9b,I,c1,board_rollup_001,1,4,18,0.2222,13294,135279.0,auto_finalized
I_c1_sweSearch_9b,I,c1,budget_snapshot_001,0,18,18,1.0000,97964,971163.0,reviewer_rejected
I_c1_sweSearch_9b,I,c1,contact_card_001,0,18,18,1.0000,93033,895473.0,reviewer_rejected
I_c1_sweSearch_9b,I,c1,digest_preview_001,0,18,18,1.0000,137493,1315746.0,reviewer_rejected
I_c1_sweSearch_9b,I,c1,incident_brief_001,1,6,18,0.3333,21271,214164.0,auto_finalized
I_c1_sweSearch_9b,I,c1,invoice_footer_001,1,10,18,0.5556,71855,699012.0,auto_finalized
I_c1_sweSearch_9b,I,c1,label_formatter_001,1,4,18,0.2222,20355,198126.0,auto_finalized
I_c1_sweSearch_9b,I,c1,median_window_001,1,3,18,0.1667,16183,157617.0,auto_finalized
I_c1_sweSearch_9b,I,c1,milestone_rollup_001,1,4,18,0.2222,22287,216414.0,auto_finalized
I_c1_sweSearch_9b,I,c1,nested_app_001,1,6,18,0.3333,26011,256446.0,auto_finalized
I_c1_sweSearch_9b,I,c1,owner_recap_001,1,9,18,0.5000,56313,542052.0,auto_finalized
I_c1_sweSearch_9b,I,c1,owner_sort_001,1,3,18,0.1667,11833,118467.0,auto_finalized
I_c1_sweSearch_9b,I,c1,priority_snapshot_001,0,6,18,0.3333,19526,196029.0,reviewer_rejected
I_c1_sweSearch_9b,I,c1,renewal_preview_001,1,6,18,0.3333,24914,252972.0,auto_finalized
I_c1_sweSearch_9b,I,c1,risk_score_001,1,3,18,0.1667,9610,98730.0,auto_finalized
I_c1_sweSearch_9b,I,c1,shipment_preview_001,0,18,18,1.0000,76852,766746.0,reviewer_rejected
I_c1_sweSearch_9b,I,c1,simple_mean_bug_001,1,3,18,0.1667,9699,99153.0,auto_finalized
I_c1_sweSearch_9b,I,c1,status_slug_001,1,3,18,0.1667,9013,93294.0,auto_finalized
I_c1_sweSearch_9b,I,c1,team_digest_001,1,16,18,0.8889,115628,1118376.0,auto_finalized
I_c1_sweSearch_9b,I,c1,workspace_digest_001,1,6,18,0.3333,23890,238257.0,auto_finalized
I_c2_sweSearch_9b,I,c2,assignee_board_001,0,18,18,1.0000,81352,806499.0,reviewer_rejected
I_c2_sweSearch_9b,I,c2,campaign_header_001,0,3,18,0.1667,11936,117333.0,reviewer_rejected
I_c2_sweSearch_9b,I,c2,comment_highlight_001,1,4,18,0.2222,13203,133812.0,auto_finalized
I_c2_sweSearch_9b,I,c2,dispatch_preview_001,0,4,18,0.2222,14158,141120.0,reviewer_rejected
I_c2_sweSearch_9b,I,c2,fee_rounding_001,1,4,18,0.2222,11261,116019.0,auto_finalized
I_c2_sweSearch_9b,I,c2,headline_api_001,0,18,18,1.0000,115295,1117278.0,reviewer_rejected
I_c2_sweSearch_9b,I,c2,incident_brief_c2_001,1,3,18,0.1667,10158,103635.0,auto_finalized
I_c2_sweSearch_9b,I,c2,invoice_summary_001,1,4,18,0.2222,13260,134073.0,auto_finalized
I_c2_sweSearch_9b,I,c2,label_join_001,1,4,18,0.2222,10901,111510.0,auto_finalized
I_c2_sweSearch_9b,I,c2,partner_brief_001,1,6,18,0.3333,18014,184122.0,auto_finalized
I_c2_sweSearch_9b,I,c2,profile_preview_001,0,8,18,0.4444,24386,245961.0,reviewer_rejected
I_c2_sweSearch_9b,I,c2,queue_digest_001,1,3,18,0.1667,9670,98856.0,auto_finalized
I_c2_sweSearch_9b,I,c2,ratio_guard_001,1,4,18,0.2222,19312,189216.0,auto_finalized
I_c2_sweSearch_9b,I,c2,renewal_banner_001,1,5,18,0.2778,19385,191511.0,auto_finalized
I_c2_sweSearch_9b,I,c2,retry_slot_001,1,3,18,0.1667,9218,94554.0,auto_finalized
I_c2_sweSearch_9b,I,c2,shipment_digest_001,1,4,18,0.2222,12694,129978.0,auto_finalized
I_c2_sweSearch_9b,I,c2,sprint_rollup_001,1,6,18,0.3333,17792,182295.0,auto_finalized
I_c2_sweSearch_9b,I,c2,tag_visibility_001,1,4,18,0.2222,11244,115371.0,auto_finalized
I_c2_sweSearch_9b,I,c2,timeline_caption_001,0,18,18,1.0000,67849,667080.0,reviewer_rejected
I_c2_sweSearch_9b,I,c2,window_center_001,1,3,18,0.1667,8796,90630.0,auto_finalized
J_c1_30b_sweSearch,J,c1,board_rollup_001,1,3,18,0.1667,9601,325380.0,auto_finalized
J_c1_30b_sweSearch,J,c1,budget_snapshot_001,0,18,18,1.0000,134482,4362000.0,reviewer_rejected
J_c1_30b_sweSearch,J,c1,contact_card_001,0,18,18,1.0000,127874,4068150.0,reviewer_rejected
J_c1_30b_sweSearch,J,c1,digest_preview_001,0,18,18,1.0000,160634,5148720.0,reviewer_rejected
J_c1_30b_sweSearch,J,c1,incident_brief_001,1,5,18,0.2778,24665,800760.0,auto_finalized
J_c1_30b_sweSearch,J,c1,invoice_footer_001,1,11,18,0.6111,53915,1777560.0,auto_finalized
J_c1_30b_sweSearch,J,c1,label_formatter_001,1,10,18,0.5556,59858,1936710.0,auto_finalized
J_c1_30b_sweSearch,J,c1,median_window_001,1,3,18,0.1667,8386,288510.0,auto_finalized
J_c1_30b_sweSearch,J,c1,milestone_rollup_001,1,4,18,0.2222,11360,389070.0,auto_finalized
J_c1_30b_sweSearch,J,c1,nested_app_001,1,4,18,0.2222,18565,604350.0,auto_finalized
J_c1_30b_sweSearch,J,c1,owner_recap_001,1,7,18,0.3889,27389,912480.0,auto_finalized
J_c1_30b_sweSearch,J,c1,owner_sort_001,1,3,18,0.1667,8533,292980.0,auto_finalized
J_c1_30b_sweSearch,J,c1,priority_snapshot_001,1,5,18,0.2778,15115,512700.0,auto_finalized
J_c1_30b_sweSearch,J,c1,renewal_preview_001,0,18,18,1.0000,96303,3167880.0,reviewer_rejected
J_c1_30b_sweSearch,J,c1,risk_score_001,1,3,18,0.1667,15820,513420.0,auto_finalized
J_c1_30b_sweSearch,J,c1,shipment_preview_001,0,18,18,1.0000,72047,2361960.0,reviewer_rejected
J_c1_30b_sweSearch,J,c1,simple_mean_bug_001,1,3,18,0.1667,8919,304260.0,auto_finalized
J_c1_30b_sweSearch,J,c1,status_slug_001,1,3,18,0.1667,8285,285630.0,auto_finalized
J_c1_30b_sweSearch,J,c1,team_digest_001,1,6,18,0.3333,23477,788370.0,auto_finalized
J_c1_30b_sweSearch,J,c1,workspace_digest_001,1,5,18,0.2778,27037,873750.0,auto_finalized
J_c2_30b_sweSearch,J,c2,assignee_board_001,0,16,18,0.8889,83429,2762850.0,reviewer_rejected
J_c2_30b_sweSearch,J,c2,campaign_header_001,1,6,18,0.3333,29706,988320.0,auto_finalized
J_c2_30b_sweSearch,J,c2,comment_highlight_001,1,4,18,0.2222,11883,403410.0,auto_finalized
J_c2_30b_sweSearch,J,c2,dispatch_preview_001,0,10,18,0.5556,150689,4848540.0,reviewer_rejected
J_c2_30b_sweSearch,J,c2,fee_rounding_001,1,3,18,0.1667,14171,459270.0,auto_finalized
J_c2_30b_sweSearch,J,c2,headline_api_001,0,18,18,1.0000,94232,3077490.0,reviewer_rejected
J_c2_30b_sweSearch,J,c2,incident_brief_c2_001,1,4,18,0.2222,19079,621540.0,auto_finalized
J_c2_30b_sweSearch,J,c2,invoice_summary_001,1,3,18,0.1667,9622,323130.0,auto_finalized
J_c2_30b_sweSearch,J,c2,label_join_001,0,0,0,,0,0.0,
J_c2_30b_sweSearch,J,c2,partner_brief_001,1,4,18,0.2222,10575,364650.0,auto_finalized
